route_id,origin,destination,distance_km,fuel_used_liters,weather_condition,traffic_level,cargo_weight_kg,vehicle_type,avg_speed_kmph,delivery_time_hrs,fuel_type,temperature_c,humidity_percent,wind_speed_kmph,driver_id,shipment_type,delivery_status,road_type,fuel_cost_usd,emission_factor,engine_efficiency,tire_condition,brake_condition,maintenance_status,route_risk_level,fuel_station_visits,rest_stops,delivery_priority,carbon_emission_kg,co2_per_km
R03081,Warehouse_A,City_Y,753.56,156.33,Clear,Medium,2218.88,Truck_Medium,90.93,9.64,CNG,-4.4,58.6,7.6,D03081,Electronics,In Transit,Urban,199.01,2.43,0.48,New,Average,Overdue,Low,1,3,Low,379.88,0.5041
R03082,Warehouse_A,City_Y,320.38,118.1,Clear,Medium,17838.4,Truck_Medium,44.78,8.98,Diesel,20.5,89.8,13.3,D03082,Furniture,Delivered,Urban,166.06,2.63,0.31,Worn,Good,On Schedule,High,3,3,Medium,310.6,0.9695
R03083,Warehouse_B,City_X,409.94,86.21,Rain,Medium,17545.98,Truck_Small,98.71,5.6,Petrol,25.3,45.1,18.8,D03083,Groceries,In Transit,Highway,93.26,2.54,0.33,Good,Average,Overdue,High,4,1,Medium,218.97,0.5342
R03084,Warehouse_C,City_Y,239.46,56.07,Clear,Low,19542.29,Truck_Medium,67.74,5.44,Diesel,21.5,68.2,29.3,D03084,Machinery,Delivered,Urban,64.6,2.73,0.42,Good,Good,Overdue,Medium,2,3,Low,153.07,0.6392
R03085,Warehouse_C,City_Z,972.52,214.36,Clear,Low,10006.09,Truck_Small,80.55,13.21,CNG,18.8,57.4,14.9,D03085,Machinery,Delayed,Rural,280.77,2.54,0.45,Worn,Good,On Schedule,High,3,2,Medium,544.47,0.5599
R03086,Warehouse_B,City_Z,541.43,116.72,Clear,Low,6586.02,Truck_Large,83.71,7.12,Diesel,16.8,76.1,10.3,D03086,Furniture,Delayed,Urban,127.11,2.59,0.39,Good,Poor,Pending,High,2,3,High,302.3,0.5583
R03087,Warehouse_B,City_Y,901.25,184.88,Snow,High,15625.89,Truck_Medium,77.73,13.06,Diesel,17.1,44.9,1.8,D03087,Electronics,Delivered,Rural,231.11,2.49,0.32,Good,Good,Pending,High,4,3,Low,460.35,0.5108
R03088,Warehouse_C,City_Y,379.17,80.01,Clear,Low,4429.4,Truck_Large,93.49,5.72,Diesel,33.3,70.9,10.6,D03088,Furniture,Delayed,Highway,117.28,2.52,0.39,Worn,Average,Overdue,High,4,0,High,201.63,0.5318
R03089,Warehouse_B,City_Z,867.8,250.35,Snow,Low,5622.55,Truck_Large,57.29,16.68,Petrol,-5.5,37.8,27.0,D03089,Furniture,In Transit,Highway,366.79,2.62,0.3,Good,Average,Overdue,Medium,3,2,Low,655.92,0.7558
R03090,Warehouse_A,City_Y,101.19,25.36,Clear,Low,5857.97,Truck_Small,71.94,2.99,Diesel,-2.1,30.9,7.0,D03090,Furniture,Delivered,Highway,29.86,2.57,0.26,New,Good,Pending,High,0,3,Low,65.18,0.6441
R03091,Warehouse_C,City_X,982.99,221.47,,Medium,19080.77,Truck_Medium,65.82,15.48,Diesel,30.6,31.1,1.5,D03091,Groceries,Delivered,Highway,278.62,2.48,0.48,Good,Good,Overdue,High,1,2,Medium,549.25,0.5588
R03092,Warehouse_B,City_Y,916.43,304.02,Clear,Medium,14866.64,Truck_Large,82.25,13.09,Diesel,5.2,59.6,3.7,D03092,Groceries,Delayed,Highway,334.18,2.59,0.37,New,Average,Pending,Low,1,2,High,787.41,0.8592
R03093,Warehouse_B,City_X,395.04,96.87,Clear,Low,3540.2,Truck_Medium,63.71,7.1,CNG,28.6,76.2,47.6,D03093,Electronics,Delivered,Urban,144.26,2.47,0.37,Worn,Average,Overdue,Medium,4,2,Low,239.27,0.6057
R03094,Warehouse_B,City_Z,785.99,160.18,Clear,Medium,2764.07,Truck_Medium,93.57,9.52,Diesel,7.6,64.7,1.8,D03094,Groceries,Delayed,Rural,201.82,2.75,0.44,Worn,Poor,Overdue,High,0,2,High,440.5,0.5604
R03095,Warehouse_C,City_Y,764.65,216.92,Fog,Low,17013.48,Truck_Medium,69.43,12.14,Diesel,36.3,32.2,23.6,D03095,Groceries,Delivered,Rural,239.3,2.77,0.39,Worn,Good,Overdue,Low,0,1,Medium,600.87,0.7858
R03096,Warehouse_A,City_Z,906.19,237.5,Clear,Medium,16243.21,,72.16,14.42,Diesel,4.1,63.1,34.4,D03096,Electronics,Delivered,Rural,337.82,2.49,0.36,New,Good,On Schedule,Medium,4,1,Low,591.38,0.6526
R03097,Warehouse_A,City_Y,341.89,90.16,Clear,Low,13748.9,Truck_Large,,6.53,CNG,11.3,36.8,11.2,D03097,Groceries,Delivered,Urban,109.11,2.42,0.45,Good,Poor,Pending,Low,1,2,High,218.19,0.6382
R03098,Warehouse_C,City_X,492.24,142.28,Clear,Low,4725.91,Truck_Medium,77.36,7.79,Diesel,-2.1,87.9,48.2,D03098,Machinery,Delivered,Rural,187.53,2.77,0.37,Worn,Poor,On Schedule,High,2,2,Low,394.12,0.8007
R03099,Warehouse_B,City_Y,871.75,290.98,Clear,Medium,10125.39,Truck_Small,70.62,13.02,Petrol,23.3,51.2,1.1,D03099,Machinery,Delivered,Rural,413.71,2.52,0.48,New,Poor,Overdue,Low,4,2,Medium,733.27,0.8411
R03100,Warehouse_C,City_Z,789.65,255.29,Clear,Medium,12451.79,Truck_Small,96.25,9.19,Diesel,10.1,60.2,44.0,D03100,Electronics,Delivered,Urban,294.76,2.48,0.33,New,Good,Pending,Medium,0,1,High,633.12,0.8018
R03101,Warehouse_C,City_X,423.79,164.2,Snow,Medium,18710.61,Truck_Medium,47.87,10.09,Petrol,37.1,50.3,19.6,D03101,Electronics,Delivered,Rural,211.65,2.77,0.26,New,Good,On Schedule,High,3,3,Low,454.83,1.0732
R03102,Warehouse_B,City_Y,853.44,259.06,Clear,Medium,4219.05,Truck_Medium,40.81,21.58,Diesel,-9.2,58.0,19.2,D03102,Groceries,Delivered,Urban,266.33,2.75,0.29,Good,Average,Pending,Medium,4,2,Low,712.42,0.8348
R03103,Warehouse_C,City_Z,94.61,27.86,Rain,Low,10793.49,Truck_Small,71.31,2.68,Electric,9.4,87.5,23.6,D03103,Machinery,Delayed,Rural,31.13,2.42,0.45,Worn,Good,Overdue,High,1,2,Medium,67.42,0.7126
R03104,Warehouse_A,City_Z,792.94,192.43,Clear,Low,,Truck_Medium,85.88,10.05,Diesel,-8.8,45.6,48.6,D03104,Furniture,In Transit,Highway,205.78,2.48,0.48,New,Poor,Overdue,High,4,3,Medium,477.23,0.6018
R03105,Warehouse_C,City_Y,246.43,86.52,Clear,Medium,9433.14,Truck_Large,78.89,4.86,Diesel,6.5,73.1,31.4,D03105,Groceries,Delivered,Highway,114.39,2.73,0.27,Good,Average,Overdue,High,3,3,Low,236.2,0.9585
R03106,Warehouse_B,City_Z,321.81,73.42,Clear,High,4802.56,Truck_Medium,97.76,5.04,Petrol,9.0,75.3,43.9,D03106,Machinery,Delayed,Urban,82.77,2.51,0.48,New,Good,On Schedule,Medium,1,1,Medium,184.28,0.5726
R03107,Warehouse_C,City_X,518.55,,Clear,High,16887.54,Truck_Medium,50.94,11.58,Petrol,2.9,41.4,1.4,D03107,Furniture,Delivered,Urban,213.42,2.67,0.49,Good,Good,Overdue,Low,2,2,Medium,412.92,0.7963
R03108,Warehouse_A,City_Y,477.25,135.67,Clear,Medium,5839.99,Truck_Large,81.64,6.89,Diesel,2.8,73.7,44.8,D03108,Groceries,Delivered,Urban,187.3,2.42,0.44,New,Average,Overdue,Medium,0,0,High,328.32,0.6879
R03109,Warehouse_C,City_X,544.54,180.6,Clear,Medium,8924.99,Truck_Medium,88.95,6.69,Diesel,3.0,68.9,10.7,D03109,Groceries,Delivered,Urban,251.42,2.74,0.44,New,Average,Pending,Low,0,2,Medium,494.84,0.9087
R03110,Warehouse_C,City_Z,567.54,217.67,Clear,Medium,8747.97,Truck_Large,94.72,7.44,Diesel,3.3,47.5,15.7,D03110,Groceries,Delivered,Highway,232.1,2.57,0.25,New,Poor,Overdue,High,0,3,Medium,559.41,0.9857
R03111,Warehouse_C,City_Z,364.95,142.08,Snow,Medium,17459.6,Truck_Large,71.71,6.77,Diesel,4.1,61.4,3.7,D03111,Machinery,Delivered,Highway,179.45,2.59,0.31,Worn,Good,On Schedule,High,4,2,High,367.99,1.0083
R03112,Warehouse_C,City_Z,216.47,50.56,Clear,Medium,15398.15,,61.79,5.19,Petrol,32.6,65.4,45.8,D03112,Furniture,In Transit,Highway,67.73,2.72,0.3,Good,Poor,Pending,High,0,2,Medium,137.52,0.6353
R03113,Warehouse_B,City_X,780.06,196.86,Rain,Low,2093.93,Truck_Small,97.32,9.24,CNG,-8.0,80.2,26.3,D03113,Machinery,Delivered,Urban,228.63,2.58,0.4,Good,Good,Overdue,Low,2,3,Medium,507.9,0.6511
R03114,Warehouse_A,City_Z,429.98,155.79,Clear,Low,2274.66,,87.49,5.63,Electric,39.4,37.5,4.5,D03114,Machinery,Delivered,Highway,176.05,2.44,0.41,Good,Good,On Schedule,Low,4,1,Medium,380.13,0.8841
R03115,Warehouse_A,City_Y,530.55,161.1,Snow,Low,11472.75,Truck_Small,68.25,8.37,Electric,4.1,88.3,19.9,D03115,Machinery,Delivered,Highway,218.93,2.6,0.48,Good,Average,Pending,Medium,2,2,Low,418.86,0.7895
R03116,Warehouse_A,City_Y,662.46,192.52,Clear,Medium,9126.66,Truck_Medium,79.07,8.96,Petrol,-8.6,76.1,19.1,D03116,Machinery,Delivered,Urban,226.34,2.58,0.37,Good,Good,Overdue,Medium,1,2,High,496.7,0.7498
R03117,Warehouse_C,City_Z,914.16,312.76,Clear,Medium,6236.1,Truck_Medium,56.71,16.99,Petrol,-1.2,62.1,2.5,D03117,Furniture,Delivered,Urban,351.68,2.58,0.38,Worn,Good,On Schedule,High,2,3,Low,806.92,0.8827
R03118,Warehouse_A,City_Y,722.18,231.38,Fog,Medium,16059.8,,76.89,10.1,Diesel,37.1,76.6,17.4,D03118,Electronics,Delivered,Rural,296.5,2.48,0.26,New,Poor,Pending,Low,0,2,High,573.82,0.7946
R03119,Warehouse_B,City_X,93.19,36.73,Clear,High,3444.07,Truck_Small,72.4,2.04,CNG,39.9,74.0,14.6,D03119,Machinery,Delayed,Highway,48.12,2.47,0.5,Worn,Good,Overdue,Low,3,0,Medium,90.72,0.9735
R03120,Warehouse_C,City_X,846.63,268.21,Clear,High,19507.08,Truck_Medium,42.35,21.54,Diesel,2.3,57.6,46.0,D03120,Furniture,,Urban,372.38,2.71,0.49,New,Average,On Schedule,Medium,2,1,Medium,726.85,0.8585
R03121,Warehouse_C,City_Z,989.89,290.23,Clear,Low,1457.95,Truck_Medium,91.94,11.54,Diesel,1.3,50.2,40.3,D03121,Furniture,Delivered,Highway,296.17,2.65,0.27,Good,Poor,Overdue,Low,4,3,Low,769.11,0.777
R03122,Warehouse_A,City_Y,498.86,153.93,Clear,Medium,3246.38,Truck_Medium,69.41,8.73,Electric,31.8,89.3,8.0,D03122,Machinery,Delivered,Highway,167.36,2.4,0.39,New,Good,Pending,Low,2,2,High,369.43,0.7405
R03123,Warehouse_C,City_Y,971.11,351.26,Fog,Medium,6915.02,Truck_Large,68.78,15.15,CNG,35.7,83.1,46.6,D03123,Furniture,In Transit,Highway,487.77,2.73,0.34,New,Good,Overdue,High,2,0,High,958.94,0.9875
R03124,Warehouse_C,City_Z,569.96,183.83,Snow,High,10673.83,Truck_Medium,,11.66,Diesel,22.5,87.1,37.2,D03124,Groceries,Delivered,Highway,232.72,2.45,0.36,New,Good,On Schedule,Medium,2,1,High,450.38,0.7902
R03125,Warehouse_A,City_X,486.64,160.3,Snow,Low,5106.59,Truck_Medium,51.78,10.14,Diesel,36.8,32.9,24.5,D03125,Machinery,Delivered,Urban,224.91,2.7,0.41,New,Poor,Overdue,Medium,2,3,Low,432.81,0.8894
R03126,Warehouse_B,City_Z,364.83,143.85,Fog,Low,14988.09,Truck_Medium,57.48,6.88,Diesel,37.5,78.9,21.6,D03126,Furniture,Delivered,Rural,176.11,2.44,0.35,New,Poor,On Schedule,High,3,1,Low,350.99,0.9621
R03127,Warehouse_B,City_Y,674.68,218.38,Clear,Medium,7793.3,Truck_Small,79.0,9.17,Diesel,28.0,83.5,46.3,D03127,Groceries,Delivered,Highway,268.54,2.79,0.37,Worn,Average,Pending,Medium,3,1,Low,609.28,0.9031
R03128,Warehouse_A,City_Y,268.33,74.07,Clear,High,1732.23,Truck_Small,45.86,7.8,Electric,7.4,58.6,15.3,D03128,Groceries,Delivered,Rural,88.05,2.76,0.32,Good,Good,Overdue,High,4,3,Medium,204.43,0.7619
R03129,Warehouse_B,City_Z,149.69,50.63,Rain,High,17676.72,,59.97,3.8,Electric,-2.5,83.5,18.5,D03129,Groceries,Delivered,Highway,68.13,2.47,0.27,Worn,Average,Overdue,High,0,1,Low,125.06,0.8355
R03130,Warehouse_B,City_X,75.88,25.18,Clear,Medium,18933.45,Truck_Medium,98.72,2.18,Diesel,15.9,36.1,34.6,D03130,Groceries,Delivered,Rural,32.61,2.4,0.44,Good,Good,On Schedule,Medium,3,0,High,60.43,0.7964
R03131,Warehouse_B,City_X,327.76,66.46,Clear,High,12752.71,Truck_Medium,56.29,7.77,Diesel,4.5,33.6,38.0,D03131,Furniture,Delivered,Urban,79.51,2.42,0.34,New,Good,Pending,Medium,1,1,High,160.83,0.4907
R03132,Warehouse_C,City_Z,425.98,125.01,Clear,Low,16324.19,Truck_Medium,98.0,6.01,CNG,-4.1,47.5,16.4,D03132,Groceries,Delivered,Highway,136.73,2.72,0.47,Good,Good,Overdue,High,2,0,High,340.03,0.7982
R03133,Warehouse_C,City_Y,574.47,200.25,Fog,Medium,3301.12,Truck_Medium,46.29,13.08,Diesel,9.7,31.6,46.1,D03133,Furniture,Delivered,Highway,200.49,2.43,0.49,New,Good,On Schedule,Medium,2,3,Low,486.61,0.8471
R03134,Warehouse_C,City_X,328.11,98.37,Clear,Medium,6107.59,Truck_Medium,87.64,4.88,Diesel,14.0,71.0,12.8,D03134,Machinery,Delivered,Rural,102.86,2.71,0.27,New,Good,On Schedule,High,4,1,Low,266.58,0.8125
R03135,Warehouse_B,City_Z,984.86,,Snow,Low,7179.4,Truck_Medium,66.38,16.57,CNG,23.1,85.6,17.4,D03135,Machinery,Delayed,Urban,369.44,2.73,0.42,New,Average,On Schedule,Low,3,2,Medium,956.97,0.9717
R03136,Warehouse_C,City_Y,327.16,94.93,Clear,Low,19254.31,Truck_Small,51.69,7.83,Diesel,1.1,47.7,9.8,D03136,Electronics,Delivered,Highway,121.96,2.52,0.46,Worn,Poor,Overdue,Medium,1,3,High,239.22,0.7312
R03137,Warehouse_B,City_X,468.93,186.01,Clear,High,,Truck_Large,87.25,6.2,Electric,33.4,69.6,26.9,D03137,Electronics,Delivered,Rural,256.62,2.69,0.41,New,Average,Pending,High,2,3,High,500.37,1.067
R03138,Warehouse_A,City_X,148.11,38.3,Snow,Medium,1140.86,Truck_Small,40.42,5.37,Diesel,-0.7,58.1,50.0,D03138,Groceries,Delivered,Urban,47.05,2.73,0.33,Worn,Average,Pending,High,0,3,High,104.56,0.706
R03139,Warehouse_B,City_Z,297.6,65.0,Fog,High,8223.53,Truck_Small,60.83,6.23,Diesel,39.9,45.3,35.9,D03139,Electronics,In Transit,Urban,78.46,2.71,0.32,Worn,Average,Overdue,Low,1,3,Low,176.15,0.5919
R03140,Warehouse_C,City_Y,95.92,27.43,Clear,Low,1147.26,Truck_Small,76.29,2.94,CNG,17.8,85.1,23.6,D03140,Electronics,Delayed,Rural,29.24,2.48,0.37,New,Average,Pending,High,2,2,Medium,68.03,0.7092
R03141,Warehouse_B,City_X,581.53,179.31,Clear,Medium,5518.31,Truck_Large,53.86,12.24,Diesel,-2.7,87.5,49.1,D03141,Electronics,Delivered,Urban,260.09,2.58,0.31,Worn,Good,Overdue,High,2,0,Medium,462.62,0.7955
R03142,Warehouse_C,City_Z,763.51,206.01,Clear,Medium,9639.3,Truck_Medium,59.95,13.93,Petrol,31.7,38.1,2.5,D03142,Groceries,Delivered,Highway,281.74,2.43,0.47,Worn,Poor,On Schedule,Medium,4,0,Medium,500.6,0.6557
R03143,Warehouse_C,City_X,235.92,,Snow,High,,Truck_Large,45.49,6.78,Diesel,2.7,76.0,14.3,D03143,Electronics,Delivered,Urban,70.84,2.61,0.26,Worn,Good,On Schedule,Low,0,2,High,153.0,0.6485
R03144,Warehouse_A,City_Y,399.52,133.6,Clear,Low,1621.95,Truck_Small,91.19,6.18,Electric,-0.6,41.3,41.9,D03144,Groceries,Delivered,Urban,140.08,2.58,0.28,New,Good,Overdue,High,4,2,Low,344.69,0.8628
R03145,Warehouse_A,City_X,65.79,,Clear,Medium,3210.38,Truck_Small,65.33,2.21,Petrol,-3.3,59.3,26.2,D03145,Furniture,In Transit,Highway,25.79,2.76,0.4,New,Poor,Overdue,Low,4,1,Medium,50.01,0.7601
R03146,Warehouse_C,City_Y,847.55,276.53,Rain,Low,11466.84,Truck_Small,48.72,17.94,Diesel,17.5,51.7,0.2,D03146,Electronics,Delivered,Highway,299.98,2.41,0.41,New,Good,On Schedule,Medium,3,0,High,666.44,0.7863
R03147,Warehouse_B,City_X,790.97,281.44,Clear,Medium,14216.49,Truck_Small,51.95,16.62,Diesel,34.0,44.6,22.8,D03147,Groceries,Delivered,Urban,376.2,2.61,0.43,Worn,Average,On Schedule,Low,1,3,Low,734.56,0.9287
R03148,Warehouse_A,City_X,110.09,38.77,Clear,Low,8686.43,Truck_Medium,56.51,2.58,Diesel,34.9,70.5,1.1,D03148,Machinery,Delivered,Rural,45.35,2.69,0.32,Good,Good,On Schedule,High,3,3,Medium,104.29,0.9473
R03149,Warehouse_A,City_Z,396.62,109.1,Snow,Low,14898.15,Truck_Small,53.77,8.36,Diesel,29.3,81.3,28.7,D03149,Machinery,Delivered,Highway,155.99,2.59,0.32,Worn,Average,Pending,High,0,0,High,282.57,0.7124
R03150,Warehouse_C,City_X,957.52,,Fog,Medium,4103.32,Truck_Small,70.2,14.96,Electric,19.1,76.9,31.6,D03150,Furniture,Delivered,Highway,388.38,2.5,0.35,Good,Poor,Pending,Low,4,2,Medium,750.65,0.784
R03151,Warehouse_B,City_Y,422.43,122.48,Fog,Medium,3319.1,Truck_Medium,94.31,5.5,CNG,16.5,73.3,10.1,D03151,Electronics,Delivered,Rural,136.41,2.64,0.31,New,Average,Overdue,High,3,0,Medium,323.35,0.7655
R03152,Warehouse_A,City_Z,549.9,205.75,Clear,Low,,Truck_Small,51.03,11.7,Petrol,8.7,34.0,49.3,D03152,Electronics,In Transit,Highway,207.05,2.79,0.34,New,Good,Overdue,Low,0,3,Low,574.04,1.0439
R03153,Warehouse_A,City_Y,387.48,145.6,Fog,Low,7445.05,Truck_Medium,67.21,6.3,Electric,-7.8,35.8,41.7,D03153,Groceries,,Rural,161.06,2.42,0.42,Good,Good,Overdue,Medium,1,2,Medium,352.35,0.9093
R03154,Warehouse_B,City_Y,616.32,165.63,Rain,High,,Truck_Large,79.84,8.62,Petrol,31.8,57.9,23.2,D03154,Electronics,Delivered,Highway,195.89,2.48,0.37,Good,Average,On Schedule,Medium,0,2,Low,410.76,0.6665
R03155,Warehouse_A,City_Z,979.25,213.82,Clear,Low,19004.05,Truck_Medium,51.03,20.27,Diesel,40.0,63.3,15.5,D03155,Electronics,Delivered,Urban,289.55,2.6,0.49,Worn,Poor,Overdue,Low,3,2,Medium,555.93,0.5677
R03156,Warehouse_B,City_Y,997.63,232.96,Rain,Low,9058.13,Truck_Small,49.24,21.2,CNG,36.0,73.4,0.6,D03156,Groceries,Delayed,Urban,258.13,2.64,0.39,New,Good,On Schedule,Medium,2,1,Medium,615.01,0.6165
R03157,Warehouse_C,City_X,785.98,214.89,Clear,Low,1066.31,Truck_Medium,49.32,17.38,Petrol,36.7,51.4,34.7,D03157,Furniture,Delivered,Rural,242.99,2.65,0.33,Good,Poor,Overdue,High,2,2,Low,569.46,0.7245
R03158,Warehouse_A,City_Z,434.1,135.81,Rain,High,18821.47,Truck_Small,92.92,6.17,Diesel,6.7,31.4,13.1,D03158,Furniture,In Transit,Urban,165.36,2.42,0.3,Worn,Good,On Schedule,High,1,0,Low,328.66,0.7571
R03159,Warehouse_C,City_X,519.71,172.21,Rain,Low,1268.25,Truck_Small,82.68,7.96,Diesel,-5.0,32.2,19.7,D03159,Electronics,Delivered,Rural,175.91,2.45,0.3,New,Good,Pending,Medium,1,2,High,421.91,0.8118
R03160,Warehouse_B,City_X,388.89,103.55,Rain,High,13583.44,Truck_Large,60.18,7.24,Petrol,33.6,81.3,21.4,D03160,Groceries,Delivered,Urban,143.33,2.78,0.25,Worn,Poor,On Schedule,Low,0,1,Medium,287.87,0.7402
R03161,Warehouse_C,City_Y,986.3,,Clear,High,7134.93,Truck_Small,94.15,11.9,Diesel,28.2,37.7,42.7,D03161,Furniture,Delayed,Rural,341.88,2.43,0.36,Worn,Poor,On Schedule,Medium,1,3,Medium,799.3,0.8104
R03162,Warehouse_C,City_Y,722.37,279.95,Rain,Medium,9937.42,Truck_Small,97.21,8.58,Petrol,9.5,86.2,42.6,D03162,Furniture,Delivered,Rural,383.11,2.57,0.49,Good,Poor,Pending,Low,4,1,High,719.47,0.996
R03163,Warehouse_C,City_X,476.48,157.43,Clear,Low,11398.42,Truck_Small,63.9,8.44,Diesel,31.7,50.0,38.8,D03163,Furniture,Delivered,Urban,178.52,2.63,0.44,Worn,Good,Overdue,Medium,4,0,Low,414.04,0.869
R03164,Warehouse_B,City_Z,61.51,14.25,Fog,Medium,8760.74,Truck_Medium,70.63,2.1,Diesel,-3.1,65.0,38.3,D03164,Furniture,Delivered,Highway,17.53,2.53,0.33,Good,Good,Pending,Medium,4,1,High,36.05,0.5861
R03165,Warehouse_B,City_X,544.46,172.01,Rain,Medium,15713.01,Truck_Small,61.49,10.08,Diesel,22.6,40.1,24.7,D03165,Groceries,Delivered,Highway,207.31,2.5,0.45,Worn,Good,On Schedule,Low,4,1,Low,430.02,0.7898
R03166,Warehouse_B,City_X,984.73,303.67,Clear,Medium,18683.42,Truck_Small,53.65,19.81,CNG,37.7,57.2,39.6,D03166,Furniture,Delivered,Rural,342.12,2.52,0.48,Good,Average,Overdue,Medium,1,1,High,765.25,0.7771
R03167,Warehouse_B,City_Y,546.91,204.62,Clear,High,2641.83,Truck_Small,86.8,7.64,Diesel,35.5,82.5,42.9,D03167,Machinery,Delivered,Rural,230.78,2.51,0.42,Worn,Good,Overdue,High,1,0,Low,513.6,0.9391
R03168,Warehouse_B,City_Y,223.31,60.31,Rain,Low,16204.8,Truck_Large,78.94,4.28,Diesel,28.0,89.0,24.9,D03168,Furniture,Delivered,Urban,88.93,2.55,0.38,Worn,Average,Overdue,High,0,0,Medium,153.79,0.6887
R03169,Warehouse_A,City_X,70.99,20.2,,Medium,3444.75,Truck_Large,62.01,3.12,Diesel,3.3,76.0,45.0,D03169,Machinery,Delivered,Urban,23.29,2.45,0.28,Worn,Good,On Schedule,High,2,0,Medium,49.49,0.6971
R03170,Warehouse_A,City_X,386.97,123.73,Rain,Low,2525.27,,40.86,11.19,Electric,-4.9,75.9,49.5,D03170,Machinery,In Transit,Urban,135.06,2.74,0.27,Good,Average,Overdue,Medium,2,3,Low,339.02,0.8761
R03171,Warehouse_A,City_Y,922.32,281.2,Clear,Medium,19160.8,Truck_Large,85.82,11.69,Diesel,6.2,83.1,8.8,D03171,Furniture,Delivered,Rural,316.42,2.7,0.3,Worn,Good,Overdue,Medium,0,1,Low,759.24,0.8232
R03172,Warehouse_C,City_X,996.73,342.68,Rain,Medium,10296.66,Truck_Large,68.64,15.82,Diesel,20.9,44.7,49.0,D03172,Electronics,Delivered,Urban,461.8,2.41,0.42,New,Average,Pending,Medium,1,2,High,825.86,0.8286
R03173,Warehouse_C,City_Y,948.1,197.28,Clear,Low,3899.46,Truck_Medium,44.39,22.2,Diesel,5.8,74.2,12.3,D03173,Furniture,Delivered,Urban,227.75,2.7,0.29,Good,Average,Pending,Medium,1,3,High,532.66,0.5618
R03174,Warehouse_B,City_X,742.95,232.32,Clear,Low,11829.19,Truck_Large,47.47,16.93,Diesel,10.7,63.5,46.7,D03174,Electronics,,Urban,252.25,2.73,0.38,Worn,Good,Overdue,Medium,0,0,Medium,634.23,0.8537
R03175,Warehouse_B,City_Z,580.24,130.17,Fog,Low,6001.51,Truck_Small,77.7,9.04,CNG,10.2,45.7,42.6,D03175,Furniture,In Transit,Rural,157.15,2.77,0.36,New,Poor,Overdue,Low,1,3,High,360.57,0.6214
R03176,Warehouse_A,City_Z,611.15,160.76,Rain,Medium,9821.87,Truck_Small,72.78,9.0,Diesel,6.8,33.3,45.8,D03176,Groceries,Delivered,Rural,170.21,2.65,0.41,Good,Good,Pending,High,3,1,High,426.01,0.6971
R03177,Warehouse_B,City_X,562.04,186.78,Clear,High,12868.53,Truck_Small,54.43,11.03,CNG,36.2,42.0,23.1,D03177,Groceries,Delivered,Urban,224.01,2.74,0.26,Worn,Poor,Pending,Low,1,2,High,511.78,0.9106
R03178,Warehouse_C,City_Y,721.7,167.06,Fog,Medium,17516.13,Truck_Large,48.39,15.43,Petrol,6.0,69.0,7.6,D03178,Machinery,Delayed,Rural,239.08,2.7,0.5,Good,Poor,Overdue,High,1,2,Medium,451.06,0.625
R03179,Warehouse_B,City_X,447.93,117.25,Clear,Medium,1058.55,Truck_Medium,93.08,5.88,Diesel,39.7,64.2,11.1,D03179,Groceries,Delivered,Highway,139.11,2.41,0.42,Good,Average,On Schedule,Low,0,0,High,282.57,0.6308
R03180,Warehouse_A,City_X,685.74,233.56,,Low,5068.67,Truck_Large,48.09,15.91,Diesel,0.5,34.2,15.2,D03180,Electronics,Delayed,Rural,293.6,2.72,0.43,Worn,Poor,On Schedule,Low,2,3,Medium,635.28,0.9264
R03181,Warehouse_B,City_Y,165.53,,Clear,Low,2829.14,Truck_Medium,45.14,4.84,Diesel,33.6,63.7,12.5,D03181,Electronics,Delivered,Urban,76.21,2.63,0.25,New,Good,Pending,High,1,2,High,143.73,0.8683
R03182,Warehouse_C,City_X,302.41,65.99,Clear,Low,2844.86,Truck_Small,77.2,5.27,Diesel,26.6,53.4,48.4,D03182,Machinery,Delivered,Urban,83.01,2.66,0.27,Good,Average,On Schedule,Medium,3,2,Medium,175.53,0.5804
R03183,Warehouse_A,City_Y,844.2,266.31,Clear,Medium,18969.77,Truck_Medium,55.15,16.69,Diesel,23.4,30.9,7.8,D03183,Furniture,Delayed,Rural,272.62,2.75,0.42,Worn,Average,On Schedule,High,3,3,High,732.35,0.8675
R03184,Warehouse_B,City_X,908.56,208.47,Clear,Medium,18785.58,Truck_Small,79.4,12.08,CNG,12.3,84.6,34.3,D03184,Groceries,Delivered,Urban,230.87,2.4,0.28,Worn,Average,On Schedule,High,3,1,Low,500.33,0.5507
R03185,Warehouse_C,City_Y,562.06,140.77,Snow,High,15236.85,Truck_Large,69.35,8.87,Petrol,30.8,45.5,25.6,D03185,Furniture,Delivered,Highway,203.71,2.44,0.47,Good,Good,On Schedule,Medium,3,3,High,343.48,0.6111
R03186,Warehouse_A,City_X,80.05,23.36,Snow,Medium,13218.2,Truck_Large,52.67,3.39,Diesel,14.6,63.2,1.7,D03186,Furniture,Delivered,Urban,32.73,2.63,0.41,Good,Good,On Schedule,Low,4,3,High,61.44,0.7675
R03187,Warehouse_A,City_Z,930.62,206.48,,Medium,17111.44,Truck_Medium,44.18,22.25,Diesel,-3.2,65.3,10.6,D03187,Groceries,Delivered,Rural,285.01,2.56,0.27,New,Average,Overdue,Medium,2,1,Low,528.59,0.568
